loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-28092292,BR-919426,va,2022-10-10,2042-06-27,582514.15,472358.91,0.01,240,WY,cash_out_refinance,B,18,75k-120k,delinquent_30,38,Highline Capital Servicing,2026-07-31,2026-06-26,partial,manual_spreadsheet
LN-16779477,BR-827174,conventional,2021-05-27,2050-12-21,475140.17,155968.55,3.609,360,RI,cash_out_refinance,D,17,75k-120k,delinquent_60,54,Highline Capital Servicing,2022-05-17,2026-01-19,missing,manual_spreadsheet
LN-33690972,BR-506450,va,2019-12-05,2034-09-17,117635.96,48154.69,4.643,180,UT,refinance,D,11,<40k,current,0,Coastal Trust Servicing,2021-07-30,2026-01-03,complete,origination_sys_b
LN-82923629,BR-579867,fha,2020-02-23,2039-11-10,236882.76,80726.45,8.484,240,WA,purchase,B,16,40k-75k,current,0,Meridian Loan Servicing,2021-04-10,2025-12-30,complete,origination_sys_a
LN-79524900,BR-846976,fha,2021-03-16,2040-12-01,443310.76,385475.59,5.424,240,IN,purchase,D,12,40k-75k,current,0,Highline Capital Servicing,2025-03-16,2025-10-13,missing,origination_sys_a
LN-24467826,BR-543766,jumbo,2019-09-24,2049-04-19,270784.82,222047.83,7.679,360,IL,refinance,A,25,75k-120k,closed,0,Highline Capital Servicing,2022-11-02,2025-06-27,partial,origination_sys_a
LN-53161833,BR-734285,jumbo,2023-11-10,2038-08-23,639626.21,110458.08,8.289,180,MS,cash_out_refinance,C,23,40k-75k,current,0,Meridian Loan Servicing,2026-07-21,2025-08-18,complete,origination_sys_a
LN-83308783,BR-618871,jumbo,2024-06-21,2054-01-15,407255.23,118937.45,5.038,360,SC,cash_out_refinance,C,28,120k+,current,0,Meridian Loan Servicing,2024-06-26,2025-10-31,partial,origination_sys_a
LN-40732489,BR-274581,jumbo,2022-07-27,2037-05-09,617109.61,467022.95,4.935,180,MO,purchase,B,12,120k+,delinquent_60,72,Highline Capital Servicing,2023-08-29,2026-07-08,,origination_sys_a
LN-03673626,BR-875563,jumbo,2023-03-10,2042-11-25,173205.66,126245.22,4.379,240,KY,cash_out_refinance,B,17,75k-120k,delinquent_30,38,Meridian Loan Servicing,2026-05-29,2026-05-03,missing,origination_sys_a
LN-65043153,BR-610164,fha,2023-04-20,2052-11-13,334650.72,128804.28,8.486,360,NM,refinance,A,8,75k-120k,delinquent_60,72,Coastal Trust Servicing,2025-05-23,2026-05-07,partial,origination_sys_b
LN-70220093,BR-346446,jumbo,2024-05-02,2034-03-11,432967.14,114685.62,5.314,120,NJ,purchase,B,18,120k+,delinquent_30,40,Highline Capital Servicing,2025-03-06,2025-07-18,complete,origination_sys_a
LN-26287134,BR-040382,jumbo,2020-11-22,2030-10-01,326935.76,339726.19,4.599,120,AL,refinance,B,24,75k-120k,current,0,Meridian Loan Servicing,2020-11-22,2025-10-02,partial,manual_spreadsheet
LN-61848033,BR-048052,conventional,2021-12-17,2031-10-26,441918.79,107245.99,5.801,120,OR,cash_out_refinance,D,14,120k+,current,0,Coastal Trust Servicing,2023-02-05,2026-07-17,complete,manual_spreadsheet
LN-46881850,BR-645745,fha,2022-03-24,2041-12-09,315072.87,290674.4,4.78,240,IN,refinance,C,19,120k+,delinquent_90,78,Coastal Trust Servicing,2026-05-19,2026-03-09,partial,manual_spreadsheet
LN-07070343,BR-908179,jumbo,2022-11-07,2052-06-02,647852.61,369313.02,5.762,360,GA,cash_out_refinance,A,2,75k-120k,current,0,Highline Capital Servicing,2025-05-08,2025-09-28,missing,manual_spreadsheet
LN-96881207,BR-026676,va,2024-06-03,2034-04-12,237903.33,117679.76,8.032,120,NE,cash_out_refinance,B,15,<40k,delinquent_90,100,Meridian Loan Servicing,2024-10-01,2025-11-05,missing,manual_spreadsheet
LN-02404350,BR-380076,fha,2019-05-09,2039-01-24,140538.6,46650.82,5.973,240,ZZ,purchase,A,19,40k-75k,delinquent_30,36,Highline Capital Servicing,2025-05-07,2026-07-17,missing,origination_sys_a
LN-28468317,BR-682948,conventional,2019-02-13,2048-09-08,625612.3,567753.63,6.286,360,AK,refinance,C,17,40k-75k,current,0,Highline Capital Servicing,2019-04-01,2026-08-01,partial,manual_spreadsheet
LN-20213754,BR-456113,va,2022-08-19,2052-03-14,356180.64,131238.2,6.668,360,NJ,refinance,C,20,<40k,closed,0,Coastal Trust Servicing,2024-02-23,2025-08-30,,origination_sys_b
LN-88226119,BR-470336,jumbo,2023-11-05,2038-08-18,183255.34,117565.21,6.031,180,KS,cash_out_refinance,C,23,75k-120k,current,0,Highline Capital Servicing,2024-05-26,2025-08-09,missing,origination_sys_b
LN-46763925,BR-898292,va,2020-06-08,2035-03-22,132099.91,66816.21,3.57,180,WI,purchase,D,7,<40k,current,0,Highline Capital Servicing,2024-01-08,2025-11-21,complete,origination_sys_b
LN-37783454,BR-830783,va,2019-11-03,2034-08-16,-46466.4,123010.05,7.102,180,AZ,refinance,B,19,75k-120k,current,0,Meridian Loan Servicing,2025-03-05,2026-03-19,missing,manual_spreadsheet
LN-87047635,BR-420031,fha,31/02/2021,2049-06-18,186693.7,60774.32,5.59,360,WI,purchase,A,13,120k+,current,0,Highline Capital Servicing,2020-02-13,2025-09-05,complete,origination_sys_a
LN-78894978,BR-564709,jumbo,2021-01-27,2035-11-10,564565.14,231175.87,3.54,180,AK,cash_out_refinance,C,7,40k-75k,current,0,Coastal Trust Servicing,2026-04-25,2025-11-01,missing,manual_spreadsheet
LN-38478747,BR-221691,fha,2023-02-21,2032-12-30,534913.76,187868.95,4.266,120,OH,cash_out_refinance,B,25,75k-120k,current,0,Highline Capital Servicing,2024-07-30,2026-04-10,missing,origination_sys_b
LN-06907572,BR-530381,fha,2023-06-27,2038-04-09,415209.19,151910.3,6.582,180,CA,refinance,B,18,120k+,current,0,Meridian Loan Servicing,2025-03-14,2026-01-16,missing,origination_sys_a
LN-10339793,BR-056021,conventional,2021-09-19,2041-06-06,479626.22,131540.53,6.887,240,OK,cash_out_refinance,D,24,<40k,current,0,Coastal Trust Servicing,2022-02-06,2026-04-30,complete,origination_sys_a
LN-29553552,BR-728111,jumbo,2021-07-31,2031-06-09,240936.05,76408.22,7.794,120,VA,cash_out_refinance,D,15,120k+,delinquent_90,100,Meridian Loan Servicing,2026-06-04,2025-06-14,missing,origination_sys_a
LN-52279549,BR-372117,conventional,2023-05-08,2033-03-16,487608.87,431760.8,3.829,120,ND,cash_out_refinance,D,8,120k+,delinquent_90,94,Meridian Loan Servicing,2023-11-11,2025-09-28,missing,manual_spreadsheet
LN-32121417,BR-012185,conventional,2023-12-30,2038-10-12,139734.24,113804.35,7.864,180,OH,refinance,B,0,120k+,current,0,Meridian Loan Servicing,2024-01-23,2025-11-06,partial,origination_sys_a
LN-03009846,BR-132811,conventional,2021-02-19,2040-11-06,154264.3,87082.41,3.876,240,TX,refinance,A,5,<40k,delinquent_60,62,Coastal Trust Servicing,2024-10-17,2025-07-23,missing,origination_sys_a
LN-82494816,BR-207907,fha,2023-09-02,2043-05-20,82784.56,17737.28,6.949,240,MN,purchase,B,30,40k-75k,delinquent_30,36,Highline Capital Servicing,2023-10-27,2025-07-13,complete,origination_sys_b
LN-31283073,BR-260328,fha,2022-12-25,2037-10-07,320091.37,215536.79,4.967,180,AL,refinance,C,2,40k-75k,current,0,Highline Capital Servicing,2026-02-28,2025-10-18,missing,manual_spreadsheet
LN-99322135,BR-705113,va,2021-05-09,2050-12-03,272337.36,203973.57,3.719,360,VA,refinance,D,16,40k-75k,current,0,Coastal Trust Servicing,2022-01-12,2026-05-05,partial,origination_sys_b
LN-83779376,BR-057902,conventional,2021-01-12,2030-11-21,630100.34,179995.35,3.975,120,MN,purchase,A,12,<40k,current,0,Coastal Trust Servicing,2021-08-29,2025-12-07,partial,origination_sys_b
LN-84682031,BR-165997,jumbo,2019-03-08,2048-10-01,632350.36,536241.53,5.229,360,OH,cash_out_refinance,D,25,40k-75k,closed,0,Meridian Loan Servicing,2020-10-10,2025-12-17,complete,origination_sys_b
LN-23227777,BR-199930,va,2023-09-28,2053-04-23,125789.68,116305.78,5.317,360,MS,refinance,A,30,<40k,current,0,Meridian Loan Servicing,2024-07-21,2025-09-25,missing,manual_spreadsheet
LN-92865260,BR-705136,conventional,2024-01-13,2033-11-21,638635.8,216456.5,4.821,120,NV,cash_out_refinance,C,14,<40k,current,0,Meridian Loan Servicing,2026-05-18,2026-01-04,complete,origination_sys_b
LN-13960204,BR-959394,va,2019-01-13,2048-08-08,248492.94,132151.86,6.895,360,CT,refinance,B,14,<40k,delinquent_30,30,Highline Capital Servicing,2025-03-12,2025-12-03,partial,manual_spreadsheet
LN-61798584,BR-639108,jumbo,2019-12-04,2029-10-12,333998.47,31026.84,4.924,120,LA,cash_out_refinance,D,26,120k+,closed,0,Highline Capital Servicing,2022-11-01,2026-04-13,partial,manual_spreadsheet
LN-70883785,BR-538851,jumbo,2023-07-31,2043-04-17,297976.27,199268.71,4.099,240,GA,cash_out_refinance,C,20,75k-120k,current,0,Meridian Loan Servicing,2024-12-25,2025-06-30,complete,manual_spreadsheet
LN-54817187,BR-571887,conventional,2022-10-16,2037-07-29,263730.51,175768.84,7.751,180,MI,purchase,A,13,120k+,current,0,Meridian Loan Servicing,2022-11-15,2026-06-07,missing,manual_spreadsheet
LN-44756856,BR-738850,va,2022-01-13,2036-10-26,542757.61,410896.02,8.391,180,ME,refinance,C,29,75k-120k,delinquent_90,81,Meridian Loan Servicing,2024-06-24,2026-06-13,missing,origination_sys_a
LN-27938443,BR-965141,jumbo,2023-12-27,2043-09-13,220923.2,124510.5,4.592,240,KY,purchase,D,24,<40k,current,0,Meridian Loan Servicing,2025-11-18,2025-11-04,missing,manual_spreadsheet
LN-63045815,BR-536064,va,2019-06-11,2029-04-19,266084.93,161067.93,7.552,120,SD,purchase,A,15,<40k,current,0,Meridian Loan Servicing,2022-06-12,2025-07-03,complete,origination_sys_a
LN-20910367,BR-871119,jumbo,2021-05-26,2036-03-08,331618.85,109582.34,5.409,180,HI,purchase,D,6,75k-120k,current,0,Highline Capital Servicing,2024-06-02,2025-07-05,partial,origination_sys_a
LN-49167531,BR-447085,va,2023-02-10,2042-10-28,257860.43,183471.58,4.618,240,IL,purchase,A,9,75k-120k,closed,0,Highline Capital Servicing,2025-12-14,2025-11-04,missing,origination_sys_a
LN-98567629,BR-815102,jumbo,2021-04-08,2040-12-24,594124.92,559482.95,3.67,240,OH,refinance,B,24,120k+,current,0,Meridian Loan Servicing,2021-09-15,2026-07-11,partial,manual_spreadsheet
LN-27036085,BR-721024,fha,2020-02-04,2029-12-13,374279.26,295123.9,7.127,120,IL,cash_out_refinance,D,17,<40k,delinquent_90,112,Meridian Loan Servicing,2022-09-18,2026-06-13,missing,origination_sys_b
LN-53861650,BR-124462,va,2022-08-22,2037-06-04,586189.5,476478.07,3.863,180,ZZ,refinance,D,12,<40k,current,0,Meridian Loan Servicing,2025-07-03,2025-07-23,partial,origination_sys_b
LN-06204056,BR-466595,conventional,2022-05-09,2032-03-17,349083.84,208894.66,7.385,120,GA,purchase,D,20,<40k,current,0,Highline Capital Servicing,2024-09-26,2025-07-07,missing,origination_sys_b
LN-14684804,BR-887198,jumbo,2020-05-26,2040-02-11,219699.24,64175.52,5.991,240,AK,purchase,C,12,120k+,current,0,Meridian Loan Servicing,2021-05-07,2024-12-25,partial,manual_spreadsheet
LN-92424542,BR-465742,fha,2019-06-08,2034-03-21,399975.05,41585.68,7.489,180,NJ,refinance,A,22,120k+,current,0,Meridian Loan Servicing,2026-04-15,2025-06-20,missing,manual_spreadsheet
LN-72652284,BR-764837,va,2020-11-10,2030-09-19,482361.73,291108.58,5.268,120,MI,refinance,D,15,120k+,current,0,Coastal Trust Servicing,2024-12-02,2025-12-02,missing,origination_sys_a
LN-12551783,BR-223183,conventional,2022-11-10,2042-07-28,629787.02,327907.27,4.277,240,NM,cash_out_refinance,B,19,75k-120k,current,0,Coastal Trust Servicing,2025-12-21,2026-05-24,missing,origination_sys_a
LN-75085893,BR-401689,jumbo,2024-02-14,2053-09-09,512643.65,171842.38,5.094,360,DE,purchase,D,24,<40k,closed,0,Coastal Trust Servicing,2026-06-08,2025-09-15,missing,origination_sys_b
LN-01314323,BR-084434,jumbo,2024-02-23,2034-01-01,573976.77,131573.66,4.561,120,GA,cash_out_refinance,A,0,120k+,delinquent_30,33,Coastal Trust Servicing,2026-03-30,2026-05-14,complete,origination_sys_b
LN-78150043,BR-188861,conventional,2021-03-18,2031-01-25,-44019.79,382498.11,5.703,120,MT,purchase,B,9,75k-120k,current,0,Coastal Trust Servicing,2023-04-24,2026-04-17,partial,manual_spreadsheet
LN-93372731,BR-710185,va,2021-08-06,2031-06-15,370851.26,259837.32,6.54,120,PA,refinance,D,12,<40k,current,0,Coastal Trust Servicing,2025-07-18,2026-04-14,missing,manual_spreadsheet
LN-19952183,BR-988681,fha,2019-08-25,2049-03-20,511945.1,261143.65,7.896,360,RI,cash_out_refinance,C,9,40k-75k,current,0,Meridian Loan Servicing,2021-06-23,2025-06-11,complete,origination_sys_a
LN-14785123,BR-244516,va,2020-07-16,2040-04-02,268304.56,154651.47,4.046,240,AR,refinance,A,7,120k+,current,0,Highline Capital Servicing,2025-08-24,2026-01-30,partial,origination_sys_b
LN-83204375,BR-118320,fha,2021-09-23,2041-06-10,538589.21,211146.57,6.19,240,SC,cash_out_refinance,C,28,75k-120k,current,0,Meridian Loan Servicing,2024-11-12,2025-10-17,missing,manual_spreadsheet
LN-32545938,BR-544509,conventional,2019-10-11,2049-05-06,559059.38,318752.69,6.196,360,KS,refinance,A,23,75k-120k,current,0,Coastal Trust Servicing,2020-05-14,2025-12-16,missing,origination_sys_b
LN-27440346,BR-520306,conventional,2023-06-06,2043-02-21,228434.86,162871.36,8.158,240,MO,purchase,B,14,40k-75k,current,0,Coastal Trust Servicing,2023-08-08,2025-11-01,complete,origination_sys_b
LN-48401668,BR-613946,jumbo,2021-04-27,2031-03-06,465299.79,434677.19,6.958,120,MD,cash_out_refinance,D,26,40k-75k,current,0,Meridian Loan Servicing,2025-08-06,2026-02-01,partial,origination_sys_b
LN-09773710,BR-174385,va,2019-05-18,2048-12-11,183338.79,110841.49,3.636,360,KY,refinance,D,11,75k-120k,current,0,Coastal Trust Servicing,2024-10-30,2025-12-28,partial,origination_sys_a
LN-62163050,BR-015225,conventional,2023-05-12,2043-01-27,208248.8,145274.02,8.086,240,UT,cash_out_refinance,B,26,<40k,closed,0,Highline Capital Servicing,2024-09-27,2026-03-16,partial,origination_sys_b
LN-96817380,BR-299636,fha,2019-02-23,2038-11-10,440801.19,269118.46,5.811,240,ND,refinance,A,20,40k-75k,current,0,Highline Capital Servicing,2024-03-07,2025-06-20,missing,manual_spreadsheet
LN-90523334,BR-861587,va,2023-03-02,2037-12-13,538466.83,408012.39,3.765,180,NE,refinance,A,0,40k-75k,delinquent_60,71,Meridian Loan Servicing,2026-02-28,2025-11-07,partial,origination_sys_a
LN-29383408,BR-827294,fha,2022-07-27,2052-02-20,586014.43,223792.42,5.678,360,MD,cash_out_refinance,A,2,40k-75k,current,0,Coastal Trust Servicing,2025-06-05,2025-09-17,missing,origination_sys_a
LN-83781964,BR-706582,va,2024-01-03,2043-09-20,467399.19,115330.05,8.344,240,NJ,refinance,A,7,75k-120k,closed,0,Meridian Loan Servicing,2025-04-21,2025-10-13,missing,origination_sys_b
LN-60397431,BR-406409,va,2022-06-20,2032-04-28,366704.7,119197.02,7.356,120,NJ,purchase,D,4,75k-120k,current,0,Meridian Loan Servicing,2022-06-22,2025-08-10,complete,origination_sys_a
LN-75620519,BR-713995,fha,2020-10-08,2040-06-25,295793.24,223703.9,3.575,240,MI,cash_out_refinance,B,18,<40k,delinquent_30,42,Meridian Loan Servicing,2023-06-17,2026-08-01,partial,manual_spreadsheet
LN-67339988,BR-343395,fha,2023-02-06,2037-11-19,618988.17,195533.5,7.672,180,IA,cash_out_refinance,B,19,75k-120k,current,0,Meridian Loan Servicing,2023-07-02,2025-11-17,complete,manual_spreadsheet
LN-51890831,BR-856508,jumbo,2022-10-28,2042-07-15,125285.01,61568.56,7.568,240,SD,cash_out_refinance,C,12,<40k,current,0,Highline Capital Servicing,2024-06-17,2024-12-02,partial,origination_sys_b
LN-05645805,BR-860399,conventional,2019-11-19,2039-08-06,466981.39,293913.12,4.76,240,PA,purchase,D,9,40k-75k,current,0,Coastal Trust Servicing,2020-02-12,2026-01-16,missing,origination_sys_b
LN-16282621,BR-496700,conventional,2023-08-19,2043-05-06,604168.74,444857.69,7.286,240,WI,refinance,D,29,40k-75k,closed,0,Coastal Trust Servicing,2024-01-13,2025-06-22,missing,origination_sys_b
LN-62006213,BR-397516,fha,2022-06-20,2042-03-07,608852.6,116153.31,3.557,240,AL,purchase,D,2,40k-75k,current,0,Meridian Loan Servicing,2022-12-22,2025-12-30,partial,origination_sys_a
LN-72950256,BR-042838,va,2022-03-10,2032-01-17,113866.51,15765.76,8.427,120,NM,purchase,A,12,<40k,current,0,Highline Capital Servicing,2022-07-13,2025-12-11,partial,origination_sys_b
LN-11016526,BR-950100,va,2024-05-18,2039-03-01,360123.02,30330.69,7.337,180,LA,refinance,D,23,75k-120k,closed,0,Coastal Trust Servicing,2026-02-21,2025-10-09,partial,origination_sys_b
LN-47679799,BR-805668,fha,2023-03-29,2042-12-14,336420.66,313512.08,7.211,240,NM,cash_out_refinance,C,17,120k+,current,0,Highline Capital Servicing,2024-02-24,2026-04-18,complete,origination_sys_a
LN-65040037,BR-323874,va,2022-01-06,2031-11-15,244737.09,57880.89,7.45,120,CO,refinance,B,16,40k-75k,current,108,Highline Capital Servicing,2022-06-20,2025-10-14,complete,origination_sys_b
LN-14999685,BR-977298,conventional,2023-10-15,2038-07-28,547511.18,224776.78,6.176,180,VT,cash_out_refinance,D,28,<40k,current,0,Meridian Loan Servicing,2024-04-02,2026-02-15,partial,manual_spreadsheet
LN-10475050,BR-964442,va,2019-02-12,2038-10-30,253592.45,51281.3,4.143,240,MI,purchase,D,15,40k-75k,current,0,Coastal Trust Servicing,2024-03-06,2026-02-03,complete,origination_sys_a
LN-47328363,BR-536211,jumbo,2019-01-26,2048-08-21,515952.88,79665.33,5.721,360,MO,cash_out_refinance,D,22,120k+,current,0,Meridian Loan Servicing,2025-06-28,2025-05-26,partial,origination_sys_a
LN-70278360,BR-460676,jumbo,2021-03-05,2050-09-29,99383.76,33157.16,7.142,360,SD,cash_out_refinance,B,4,40k-75k,closed,0,Meridian Loan Servicing,2024-10-27,2026-02-01,partial,origination_sys_b
LN-96766285,BR-239986,conventional,2024-02-09,2053-09-04,166039.92,56441.57,5.672,360,OK,cash_out_refinance,A,10,120k+,current,0,Highline Capital Servicing,2024-04-03,2026-04-23,missing,origination_sys_a
LN-82240954,BR-679219,va,2019-02-24,2029-01-02,280274.71,246285.77,0.01,120,NV,refinance,D,4,<40k,current,0,Coastal Trust Servicing,2024-08-26,2025-10-19,missing,origination_sys_b
LN-32346918,BR-165553,fha,2020-05-09,2030-03-18,431823.47,305237.82,5.388,120,NH,refinance,B,7,<40k,current,0,Meridian Loan Servicing,2024-02-20,2025-08-11,missing,origination_sys_a
LN-48294317,BR-384791,fha,2019-09-25,2049-04-20,304208.99,184939.9,3.833,360,MS,purchase,D,3,40k-75k,current,0,Highline Capital Servicing,2021-05-05,2026-04-15,missing,manual_spreadsheet
LN-08467944,BR-551521,jumbo,2020-08-31,2040-05-18,228513.83,128850.65,3.732,240,OH,purchase,B,11,75k-120k,delinquent_30,43,Coastal Trust Servicing,2022-08-23,2026-04-17,missing,origination_sys_a
LN-30132148,BR-312176,conventional,31/02/2021,2043-11-15,286515.49,202309.45,6.771,240,ME,cash_out_refinance,D,27,40k-75k,closed,0,Coastal Trust Servicing,2025-12-15,2025-07-31,missing,manual_spreadsheet
LN-25800408,BR-969353,conventional,2023-12-22,2033-10-30,438732.62,107898.79,7.665,120,CT,cash_out_refinance,D,9,75k-120k,current,0,Highline Capital Servicing,2025-07-27,2026-02-22,partial,origination_sys_a
LN-71682063,BR-521542,fha,2024-02-12,2033-12-21,454500.46,420650.88,7.607,120,SD,refinance,D,30,40k-75k,delinquent_30,44,Coastal Trust Servicing,2024-02-26,2026-04-01,complete,origination_sys_a
LN-50887502,BR-094198,jumbo,2022-01-31,2051-08-27,262540.63,209597.56,6.648,360,WA,cash_out_refinance,B,1,40k-75k,current,0,Meridian Loan Servicing,2024-08-18,2025-12-04,complete,origination_sys_a
LN-49312390,BR-554861,fha,2023-10-25,2033-09-02,592791.11,349458.35,6.598,120,HI,cash_out_refinance,C,27,40k-75k,delinquent_30,32,Coastal Trust Servicing,2025-05-19,2026-03-30,partial,origination_sys_a
LN-88466306,BR-779385,jumbo,2020-11-11,2035-08-25,254620.3,205639.04,7.726,180,GA,cash_out_refinance,B,8,120k+,delinquent_60,62,Coastal Trust Servicing,2023-04-12,2026-06-30,missing,manual_spreadsheet
LN-30650767,BR-988924,va,2023-07-30,2033-06-07,585866.86,515915.56,6.636,120,HI,cash_out_refinance,A,5,120k+,current,0,Coastal Trust Servicing,2026-06-04,2026-02-05,missing,manual_spreadsheet
LN-99412737,BR-228511,jumbo,2023-02-05,2032-12-14,236657.96,53676.83,5.233,120,OH,purchase,D,21,40k-75k,delinquent_90,79,Meridian Loan Servicing,2023-05-30,2026-03-15,missing,manual_spreadsheet
LN-96946663,BR-997840,va,2022-09-17,2032-07-26,282630.9,75790.01,5.622,120,RI,cash_out_refinance,A,0,<40k,current,0,Highline Capital Servicing,2026-05-16,2025-09-16,missing,origination_sys_a
LN-24019163,BR-693246,va,2019-09-19,2034-07-02,296702.72,243446.52,7.544,180,NM,cash_out_refinance,D,28,40k-75k,delinquent_30,34,Highline Capital Servicing,2025-09-08,2026-05-16,partial,origination_sys_b
LN-46690707,BR-826370,conventional,2020-08-14,2050-03-10,300213.12,42105.23,7.6,360,WY,purchase,A,21,40k-75k,closed,0,Meridian Loan Servicing,2022-10-20,2025-11-18,complete,origination_sys_b
LN-77983933,BR-155983,jumbo,2023-05-19,2052-12-12,579110.56,325353.38,7.311,360,LA,cash_out_refinance,D,16,40k-75k,current,0,Coastal Trust Servicing,2025-08-16,2026-03-12,partial,manual_spreadsheet
LN-28245126,BR-520863,conventional,2021-08-26,2031-07-05,207773.53,188329.86,5.145,120,WV,refinance,B,24,40k-75k,current,0,Highline Capital Servicing,2021-11-16,2026-04-25,partial,manual_spreadsheet
